---- AnyBody Output File ---------------------------------
Study: Main.JntParameterOptModel.KinematicStudy
Operation: Main.JntParameterOptModel.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\Data\SC\Tmp\SC_ngait_og5-output-euler-leftlegtd.txt"
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.JntParameterOptModel.KinematicStudy.t
col1  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.HipMeasure0
col2  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.HipMeasure1
col3  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.HipMeasure2
col4  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.KneeJointMeasure
col5  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.AnkleJointMeasure
col6  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.SubtalarMeasure
----------------------------------------------------------
Main.JntParameterOptModel.KinematicStudy.t Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.HipMeasure0 Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.HipMeasure1 Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.HipMeasure2 Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.KneeJointMeasure Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.AnkleJointMeasure Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile2.SubtalarMeasure
3.349999999999997e+000 -4.691416367649891e-001 1.111314207098479e-001 1.604139124993967e+000 -2.174499979877503e-002 -3.470943951365178e-001 4.901634473723156e-001
3.358333333333331e+000 -4.562847162274282e-001 1.056285210129460e-001 1.608900687863561e+000 -1.904558714653521e-002 -3.438535812519989e-001 4.963080591663389e-001
3.366666666666664e+000 -4.433913136482368e-001 9.991310186352087e-002 1.612848599798037e+000 -1.658776595503661e-002 -3.403789827204531e-001 5.018827702951505e-001
3.374999999999997e+000 -4.304455657043294e-001 9.401293638430985e-002 1.615883858331111e+000 -1.437411363620548e-002 -3.365991084446571e-001 5.067598701553688e-001
3.383333333333331e+000 -4.174154843357242e-001 8.796466132405811e-002 1.617925468738977e+000 -1.242306838955676e-002 -3.324136243545392e-001 5.108066756734825e-001
3.391666666666664e+000 -4.042582709242822e-001 8.182041524123185e-002 1.618906654443841e+000 -1.076318341219211e-002 -3.276974575191910e-001 5.138657457329926e-001
3.399999999999997e+000 -3.909367026586558e-001 7.566266334233851e-002 1.618779264031407e+000 -9.431334335330086e-003 -3.223142503538678e-001 5.157520858292187e-001
3.408333333333331e+000 -3.774468558004746e-001 6.961728865949390e-002 1.617532783001177e+000 -8.473684474960226e-003 -3.161467461659648e-001 5.162910210063458e-001
3.416666666666664e+000 -3.638565319470593e-001 6.386547900741912e-002 1.615210679845486e+000 -7.953574482604538e-003 -3.091213987588260e-001 5.153633638287385e-001
3.424999999999997e+000 -3.503262770871637e-001 5.862210307827920e-002 1.611905712836202e+000 -7.954974061711058e-003 -3.012094430981175e-001 5.129164404981431e-001
3.433333333333331e+000 -3.371104427631172e-001 5.409676197339808e-002 1.607749437182693e+000 -8.575733326081346e-003 -2.924316570375838e-001 5.089658581169571e-001
3.441666666666664e+000 -3.245229509767985e-001 5.043002936202390e-002 1.602883769641981e+000 -9.926147114207468e-003 -2.828440367415389e-001 5.035614856440274e-001
3.449999999999997e+000 -3.128861602194717e-001 4.763924173347522e-002 1.597422856937388e+000 -1.215619806655215e-002 -2.725026600278762e-001 4.967383582999499e-001
3.458333333333330e+000 -3.024873618296491e-001 4.560458366690523e-002 1.591432219983644e+000 -1.549419625852601e-002 -2.614362889511104e-001 4.884958096083881e-001
3.466666666666664e+000 -2.935535835021121e-001 4.410220200719683e-002 1.584951228529582e+000 -2.024099156030271e-002 -2.496680806907978e-001 4.788353841048006e-001
3.474999999999997e+000 -2.862403380672460e-001 4.286305518197597e-002 1.578043335730835e+000 -2.670770500479362e-002 -2.372749868365341e-001 4.678283334359046e-001
3.483333333333330e+000 -2.806329446084990e-001 4.163144804871721e-002 1.570830759464857e+000 -3.515238662073928e-002 -2.244286824883451e-001 4.556525882765934e-001
3.491666666666664e+000 -2.767486896307843e-001 4.019885837458626e-002 1.563490502715532e+000 -4.575237325612746e-002 -2.113864352518774e-001 4.425667601497131e-001
3.499999999999997e+000 -2.745497671767472e-001 3.841771222947377e-002 1.556228575135124e+000 -5.860443410833904e-002 -1.984544085590555e-001 4.288515952032034e-001
3.508333333333330e+000 -2.739465244923648e-001 3.620443683309338e-002 1.549267791775571e+000 -7.372711752130086e-002 -1.859819398477529e-001 4.147960144119341e-001
3.516666666666664e+000 -2.747834641604033e-001 3.349598881240046e-002 1.542789989676609e+000 -9.107398081317740e-002 -1.743092464619974e-001 4.006128123225100e-001
3.524999999999997e+000 -2.768631375773779e-001 3.024386009317404e-002 1.536920145988564e+000 -1.105560528118659e-001 -1.637747914211781e-001 3.864465140096979e-001
3.533333333333330e+000 -2.799580677354198e-001 2.638846657751959e-002 1.531696999997045e+000 -1.320668111482646e-001 -1.547032964182407e-001 3.723526001962342e-001
3.541666666666663e+000 -2.838363189863447e-001 2.185417122241073e-002 1.527064837336410e+000 -1.555042127975212e-001 -1.474049505577761e-001 3.583028101946705e-001
3.549999999999997e+000 -2.882910609397174e-001 1.655928732241541e-002 1.522883706021984e+000 -1.807857160675523e-001 -1.421712707975099e-001 3.442061931458407e-001
3.558333333333330e+000 -2.931732807540393e-001 1.043524023846798e-002 1.518952804801733e+000 -2.078593912838459e-001 -1.392630628898056e-001 3.299366687212869e-001
3.566666666666663e+000 -2.984178365566034e-001 3.447168391895961e-003 1.515037733833125e+000 -2.367103147498921e-001 -1.389003569357903e-001 3.153553312170003e-001
3.574999999999997e+000 -3.040533431414442e-001 -4.390120686986743e-003 1.510899482570432e+000 -2.673575986321518e-001 -1.412683970560401e-001 3.003379038669354e-001
3.583333333333330e+000 -3.101956904541829e-001 -1.300704945305897e-002 1.506325755875491e+000 -2.998416934728970e-001 -1.465397641210077e-001 2.848238366588506e-001
3.591666666666663e+000 -3.170296887771158e-001 -2.229052847621249e-002 1.501155228399817e+000 -3.342072112434150e-001 -1.548947953867926e-001 2.688673495432298e-001
3.599999999999997e+000 -3.247810019254175e-001 -3.211183430327025e-002 1.495284772848172e+000 -3.704835066740701e-001 -1.665228797581703e-001 2.526544909461098e-001
3.608333333333330e+000 -3.336806717233519e-001 -4.235892422234877e-002 1.488669304456374e+000 -4.086594445513181e-001 -1.816070905486666e-001 2.364909950316223e-001
3.616666666666663e+000 -3.439291593982889e-001 -5.295483163887749e-002 1.481330394870615e+000 -4.486519130816833e-001 -2.003008609801386e-001 2.207915247357731e-001
3.624999999999996e+000 -3.556681354484917e-001 -6.385577916277985e-002 1.473368910956832e+000 -4.902757240193356e-001 -2.226921792817599e-001 2.060718865231912e-001
3.633333333333330e+000 -3.689640617138805e-001 -7.503484278985262e-002 1.464965768435398e+000 -5.332243273352898e-001 -2.487499698682540e-001 1.929243838560086e-001
3.641666666666663e+000 -3.838031733419679e-001 -8.645784229832176e-002 1.456368865782988e+000 -5.770685635089075e-001 -2.782566994420396e-001 1.819697381841839e-001
3.649999999999996e+000 -4.001059844017164e-001 -9.804557320039242e-002 1.447874455081113e+000 -6.212837107956388e-001 -3.107539275035073e-001 1.738148774884305e-001
3.658333333333330e+000 -4.177385818957149e-001 -1.096637146848598e-001 1.439809162304869e+000 -6.652958279996093e-001 -3.454742585317258e-001 1.689756875474238e-001
3.666666666666663e+000 -4.365460956036991e-001 -1.211115597239834e-001 1.432508889508203e+000 -7.085486835594900e-001 -3.813254513495850e-001 1.678304034683269e-001
3.674999999999996e+000 -4.563827752320646e-001 -1.321424909652429e-001 1.426291775615673e+000 -7.505665851268415e-001 -4.169130198422756e-001 1.705745304455631e-001
3.683333333333330e+000 -4.771392939944420e-001 -1.424945289055137e-001 1.421425806914381e+000 -7.909983961182375e-001 -4.506369022061025e-001 1.772178227445908e-001
3.691666666666663e+000 -4.987540932197316e-001 -1.519216269646841e-001 1.418096861856941e+000 -8.296263612077901e-001 -4.808584580568845e-001 1.876215899162417e-001
3.699999999999996e+000 -5.212047789578157e-001 -1.602172448274710e-001 1.416384932650459e+000 -8.663335750858699e-001 -5.061174712511903e-001 2.015461190730415e-001
3.708333333333330e+000 -5.444846962201703e-001 -1.672256878389709e-001 1.416253931305739e+000 -9.010380942972820e-001 -5.253621648634114e-001 2.186771320065563e-001
3.716666666666663e+000 -5.685740276937262e-001 -1.728427895631881e-001 1.417557799330365e+000 -9.336203512595052e-001 -5.381167547129960e-001 2.386282500181132e-001
3.724999999999996e+000 -5.934153964133002e-001 -1.770136142495820e-001 1.420064294309432e+000 -9.638790456795418e-001 -5.445054298747918e-001 2.609334641188685e-001
3.733333333333329e+000 -6.189004323844277e-001 -1.797318399469987e-001 1.423494458610757e+000 -9.915326449861915e-001 -5.451240832118119e-001 2.850425311179302e-001
3.741666666666663e+000 -6.448678818615861e-001 -1.810379360097287e-001 1.427568413219940e+000 -1.016255170707491e+000 -5.408287575497714e-001 3.103289041482706e-001
3.749999999999996e+000 -6.711088300656153e-001 -1.810136118226005e-001 1.432042909384357e+000 -1.037722247881227e+000 -5.325249033111548e-001 3.361140447881385e-001
3.758333333333329e+000 -6.973733690672033e-001 -1.797741121372920e-001 1.436730651833788e+000 -1.055647925531451e+000 -5.210169109692449e-001 3.617040416707769e-001
3.766666666666663e+000 -7.233810086155836e-001 -1.774578729217446e-001 1.441503719176813e+000 -1.069804229028931e+000 -5.069463049391010e-001 3.864292769931866e-001
3.774999999999996e+000 -7.488420161210786e-001 -1.742124674867722e-001 1.446289420050631e+000 -1.080026016395440e+000 -4.908122837302676e-001 4.096743505640507e-001
3.783333333333329e+000 -7.734841052161019e-001 -1.701831624017787e-001 1.451060447509465e+000 -1.086207616378109e+000 -4.730369103043640e-001 4.308925648002098e-001
3.791666666666663e+000 -7.970715805734512e-001 -1.655106723052031e-001 1.455817314533866e+000 -1.088296926434798e+000 -4.540284115322111e-001 4.496196648539649e-001
3.799999999999996e+000 -8.194156787056809e-001 -1.603336248206240e-001 1.460567682066719e+000 -1.086289950983677e+000 -4.342191080143316e-001 4.655028363510751e-001
3.808333333333329e+000 -8.403814035787002e-001 -1.547870929711575e-001 1.465310589421601e+000 -1.080225534118045e+000 -4.140837778416885e-001 4.783366856645687e-001
3.816666666666662e+000 -8.598927292159488e-001 -1.489955666666787e-001 1.470026855523966e+000 -1.070180174590097e+000 -3.941456473774898e-001 4.880902608728217e-001
3.824999999999996e+000 -8.779362356357374e-001 -1.430661087177088e-001 1.474672789974798e+000 -1.056263290216533e+000 -3.749667013066506e-001 4.949190113461443e-001
3.833333333333329e+000 -8.945597909283951e-001 -1.370882289928028e-001 1.479179550342576e+000 -1.038611951807328e+000 -3.571224958011472e-001 4.991540352431127e-001
3.841666666666662e+000 -9.098591678987008e-001 -1.311397083025714e-001 1.483461585978048e+000 -1.017384258147846e+000 -3.411664561137986e-001 5.012611703004039e-001
3.849999999999996e+000 -9.239525229476737e-001 -1.252917710608752e-001 1.487430360119988e+000 -9.927518664214060e-001 -3.275881249919549e-001 5.017772684937074e-001
3.858333333333329e+000 -9.369536976790862e-001 -1.196102036669775e-001 1.491006737254947e+000 -9.648926102933405e-001 -3.167736419021253e-001 5.012411117577815e-001
3.866666666666662e+000 -9.489532193293421e-001 -1.141532552552507e-001 1.494128567650283e+000 -9.339827202674680e-001 -3.089798072724270e-001 5.001312497444937e-001
3.874999999999996e+000 -9.600073143235662e-001 -1.089675652660274e-001 1.496752927165234e+000 -9.001882385395124e-001 -3.043267742663260e-001 4.988155156149389e-001
3.883333333333329e+000 -9.701348132602313e-001 -1.040835093392247e-001 1.498852685456760e+000 -8.636587906050063e-001 -3.028061414759763e-001 4.975188297336608e-001
3.891666666666662e+000 -9.793215235335480e-001 -9.951197712872495e-002 1.500405818982024e+000 -8.245269231003393e-001 -3.042988498852300e-001 4.963166403321729e-001
3.899999999999996e+000 -9.875253137539624e-001 -9.524354533937984e-002 1.501382111189869e+000 -7.829111828271947e-001 -3.085965988510014e-001 4.951504544938600e-001
3.908333333333329e+000 -9.946775283736965e-001 -9.124868171155431e-002 1.501737881028664e+000 -7.389208252897073e-001 -3.154215233023925e-001 4.938551822942130e-001
3.916666666666662e+000 -1.000685732409328e+000 -8.747774125717944e-002 1.501420660210620e+000 -6.926639264987801e-001 -3.244429241136717e-001 4.921943152956358e-001
3.924999999999995e+000 -1.005441229155988e+000 -8.386144565867282e-002 1.500378607739516e+000 -6.442598829612142e-001 -3.352892104962583e-001 4.899013081872440e-001
3.933333333333329e+000 -1.008829675036374e+000 -8.031329998681880e-002 1.498573780658695e+000 -5.938556974287171e-001 -3.475480578810271e-001 4.867190259717094e-001
3.941666666666662e+000 -1.010746139615137e+000 -7.673660598204446e-002 1.495998842673115e+000 -5.416480531143135e-001 -3.607480499921628e-001 4.824266901819591e-001
3.949999999999995e+000 -1.011118195491485e+000 -7.303856716378743e-002 1.492693154436425e+000 -4.879140844335029e-001 -3.743283412059845e-001 4.768559131703896e-001
3.958333333333329e+000 -1.009936125739317e+000 -6.914814410436421e-002 1.488755942248509e+000 -4.330487665106249e-001 -3.876227972313126e-001 4.699144028829161e-001
3.966666666666662e+000 -1.007284233148188e+000 -6.503034154857112e-002 1.484355948575465e+000 -3.776015392130400e-001 -3.998819909268240e-001 4.616234902786769e-001
3.974999999999995e+000 -1.003364616116605e+000 -6.069301334006294e-002 1.479731574979888e+000 -3.223020734606293e-001 -4.103288723107431e-001 4.521442642063402e-001
3.983333333333329e+000 -9.985015261776078e-001 -5.618355977507705e-002 1.475171387441767e+000 -2.680596069171735e-001 -4.182368011791296e-001 4.417713784112124e-001
3.991666666666662e+000 -9.931145680871050e-001 -5.157209975762322e-002 1.470971983125215e+000 -2.159188160989784e-001 -4.230273449918214e-001 4.308992110794581e-001
3.999999999999995e+000 -9.876595698677125e-001 -4.692363761097895e-002 1.467383392721807e+000 -1.669712458385527e-001 -4.243682827352072e-001 4.199681374342614e-001
4.008333333333328e+000 -9.825539597777145e-001 -4.226985554490748e-002 1.464562391791185e+000 -1.222469799697213e-001 -4.222326562076090e-001 4.094004835622378e-001
4.016666666666662e+000 -9.781142243178150e-001 -3.759197718300711e-002 1.462555643507787e+000 -8.262128994003777e-002 -4.168952285325979e-001 3.995489576764000e-001
4.024999999999996e+000 -9.745239084814388e-001 -3.282037497735169e-002 1.461321945407527e+000 -4.875546959909927e-002 -4.088755843438184e-001 3.906760617737091e-001
4.033333333333330e+000 -9.718328730586090e-001 -2.785174001551560e-002 1.460777813905738e+000 -2.107087145353739e-002 -3.988539085778972e-001 3.829592493335842e-001
4.041666666666663e+000 -9.699785917144521e-001 -2.257971414650828e-002 1.460832686433905e+000 2.531003350470158e-004 -3.875817798099154e-001 3.764973014643996e-001
4.049999999999997e+000 -9.688168722253165e-001 -1.692691365179178e-002 1.461394869707521e+000 1.526906024965873e-002 -3.758075008911943e-001 3.713014633747589e-001
4.058333333333331e+000 -9.681495481610047e-001 -1.086549685613458e-002 1.462361053669565e+000 2.425037813178884e-002 -3.642348821210729e-001 3.672832044746038e-001
4.066666666666665e+000 -9.677433118066466e-001 -4.422464517496616e-003 1.463610273867241e+000 2.768030478974894e-002 -3.535175582244837e-001 3.642606055000034e-001
4.074999999999998e+000 -9.673431606453629e-001 2.328164266480082e-003 1.465011332759259e+000 2.623437604182759e-002 -3.442691589078762e-001 3.619906405490270e-001
4.083333333333332e+000 -9.666868827263252e-001 9.283030852954122e-003 1.466441965011315e+000 2.074664409923196e-002 -3.370633424511337e-001 3.602168900674686e-001
4.091666666666666e+000 -9.655235117990375e-001 1.633100676360977e-002 1.467810047165768e+000 1.215390075706479e-002 -3.324067845401491e-001 3.587183084722621e-001
4.100000000000000e+000 -9.636336176408188e-001 2.337277258438397e-002 1.469069207786719e+000 1.421389886272780e-003 -3.306912753428236e-001 3.573570945423635e-001
4.108333333333333e+000 -9.608455802564685e-001 3.033673945426352e-002 1.470232025531560e+000 -1.053597572778524e-002 -3.321543802627908e-001 3.561269087070253e-001
4.116666666666667e+000 -9.570440542380998e-001 3.718895698004920e-002 1.471378968871600e+000 -2.292245918532527e-002 -3.368667626541405e-001 3.551831495868986e-001
4.125000000000001e+000 -9.521719397021279e-001 4.393116226666138e-002 1.472646225015993e+000 -3.511340767924164e-002 -3.447245114949651e-001 3.548221926777125e-001
4.133333333333335e+000 -9.462271292869305e-001 5.058630515131379e-002 1.474182989946784e+000 -4.668382634875500e-002 -3.554178562173037e-001 3.553922078460322e-001
4.141666666666668e+000 -9.392534710989535e-001 5.718086263538358e-002 1.476093288333203e+000 -5.740565377280636e-002 -3.683917791872904e-001 3.571596064120476e-001
4.150000000000002e+000 -9.313281546978882e-001 6.373378729752566e-002 1.478391004577028e+000 -6.721495211129865e-002 -3.828491448034104e-001 3.601901214155646e-001
4.158333333333336e+000 -9.225505509734352e-001 7.025271979777981e-002 1.480988641505915e+000 -7.616179789414919e-002 -3.978236856447204e-001 3.642973816693418e-001
4.166666666666670e+000 -9.130353524135112e-001 7.673180232326349e-002 1.483719618215918e+000 -8.435749860614175e-002 -4.122999760604963e-001 3.690731512477690e-001
4.175000000000003e+000 -9.029082191969222e-001 8.314829745268848e-002 1.486379517178297e+000 -9.192799014180424e-002 -4.253405711830635e-001 3.739828486999757e-001
4.183333333333337e+000 -8.922998636786400e-001 8.946117973539791e-002 1.488770908095681e+000 -9.897635794358896e-002 -4.361948405871114e-001 3.784946389200810e-001
4.191666666666671e+000 -8.813351846871182e-001 9.561562135187307e-002 1.490742244551496e+000 -1.055548041110382e-001 -4.443729189754858e-001 3.821955766152351e-001
4.200000000000005e+000 -8.701164303787238e-001 1.015529877776429e-001 1.492216513352137e+000 -1.116461258565510e-001 -4.496744420834735e-001 3.848556472514754e-001
4.208333333333338e+000 -8.587054152462269e-001 1.072228344364201e-001 1.493207287965891e+000 -1.171569180900836e-001 -4.521766017714393e-001 3.864378171181786e-001
4.216666666666672e+000 -8.471157760441697e-001 1.125930784999405e-001 1.493819812513438e+000 -1.219272002756036e-001 -4.521937779379317e-001 3.870768557936321e-001
4.225000000000006e+000 -8.353221334000310e-001 1.176546739709015e-001 1.494236070112360e+000 -1.257586361210162e-001 -4.502166934191779e-001 3.870456344078241e-001
4.233333333333340e+000 -8.232816934836087e-001 1.224185924636736e-001 1.494685835071966e+000 -1.284568223301254e-001 -4.468347279120167e-001 3.867124063865926e-001
4.241666666666673e+000 -8.109582251179137e-001 1.269059245752566e-001 1.495406714582597e+000 -1.298778963142866e-001 -4.426470159724432e-001 3.864811014729517e-001
4.250000000000007e+000 -7.983413572729974e-001 1.311345794539236e-001 1.496598245800769e+000 -1.299666980660868e-001 -4.381779885074843e-001 3.867187284099851e-001
4.258333333333341e+000 -7.854585433202986e-001 1.351086168790170e-001 1.498381759308232e+000 -1.287738413230220e-001 -4.338193003478107e-001 3.876942961575930e-001
4.266666666666675e+000 -7.723776961147193e-001 1.388164579314233e-001 1.500781004011981e+000 -1.264478318030154e-001 -4.298079611988815e-001 3.895460912020206e-001
4.275000000000008e+000 -7.591952904262850e-001 1.422334946052133e-001 1.503728440423578e+000 -1.232051158221431e-001 -4.262326153386432e-001 3.922700333957924e-001
4.283333333333342e+000 -7.460145028625768e-001 1.453319624168332e-001 1.507098042295677e+000 -1.192954831546499e-001 -4.230622754109298e-001 3.957381209752220e-001
4.291666666666676e+000 -7.329247389604501e-001 1.480777426646256e-001 1.510736676124554e+000 -1.149666545252683e-001 -4.201773581797680e-001 3.997228871927636e-001
4.300000000000010e+000 -7.199875729273915e-001 1.504345264844831e-001 1.514495782797988e+000 -1.104348425401118e-001 -4.174126773636365e-001 4.039469924293692e-001
4.308333333333343e+000 -7.072344854711790e-001 1.523696236608154e-001 1.518255316725304e+000 -1.058676930110831e-001 -4.145973923760096e-001 4.081358798910033e-001
4.316666666666677e+000 -6.946729845571902e-001 1.538600261135712e-001 1.521937630426061e+000 -1.013787872326157e-001 -4.115861701672590e-001 4.120602249832622e-001
4.325000000000011e+000 -6.822953222636264e-001 1.548960125226895e-001 1.525511235394661e+000 -9.703089726887500e-002 -4.082789046881162e-001 4.155640782061532e-001
4.333333333333345e+000 -6.700838914011098e-001 1.554801643921477e-001 1.528989365260379e+000 -9.284531763717012e-002 -4.046278665445565e-001 4.185772261114650e-001
4.341666666666678e+000 -6.580144551455955e-001 1.556212698544199e-001 1.532425210604905e+000 -8.881498011591039e-002 -4.006317469238924e-001 4.211084604741453e-001
4.350000000000012e+000 -6.460608225842079e-001 1.553279350525341e-001 1.535902483131730e+000 -8.491829199105941e-002 -3.963233662181042e-001 4.232295391779160e-001
4.358333333333346e+000 -6.341978786344296e-001 1.546068653081338e-001 1.539521961217164e+000 -8.112942992351103e-002 -3.917600344937062e-001 4.250614560372913e-001
4.366666666666680e+000 -6.224007761310955e-001 1.534645173570057e-001 1.543384243194588e+000 -7.742392490730499e-002 -3.870146215455639e-001 4.267544368466981e-001
4.375000000000013e+000 -6.106427109004755e-001 1.519084511007711e-001 1.547570290549728e+000 -7.378174718494396e-002 -3.821612136395302e-001 4.284525366306214e-001
4.383333333333347e+000 -5.988907569906888e-001 1.499487910245152e-001 1.552127444849065e+000 -7.018749211675426e-002 -3.772624043191463e-001 4.302619767866877e-001
4.391666666666681e+000 -5.871024223588792e-001 1.476015867512204e-001 1.557064869454333e+000 -6.662824500277673e-002 -3.723682845759809e-001 4.322467935861259e-001
4.400000000000015e+000 -5.752287557192984e-001 1.448910426984487e-001 1.562353183902226e+000 -6.309361530340879e-002 -3.675207192012747e-001 4.344423736019044e-001
4.408333333333348e+000 -5.632194191082595e-001 1.418468865432023e-001 1.567925723930302e+000 -5.957699486530699e-002 -3.627521989928776e-001 4.368627982478058e-001
4.416666666666682e+000 -5.510248447032342e-001 1.384990013375684e-001 1.573686117309391e+000 -5.607371756343731e-002 -3.580829222655823e-001 4.395016760054637e-001
4.425000000000016e+000 -5.386043290180631e-001 1.348744795478567e-001 1.579525813984101e+000 -5.258035682220466e-002 -3.535254749786635e-001 4.423447856082543e-001
4.433333333333350e+000 -5.259420079212167e-001 1.309976043157577e-001 1.585346694950945e+000 -4.909966696092887e-002 -3.490945593774521e-001 4.453964485708501e-001
4.441666666666683e+000 -5.130539402289952e-001 1.268876686822424e-001 1.591076900797915e+000 -4.564524779276828e-002 -3.448109217470666e-001 4.486980850436299e-001
4.450000000000017e+000 -4.999783120535361e-001 1.225534145839251e-001 1.596670236374666e+000 -4.224122542601166e-002 -3.406957624861686e-001 4.523210123262741e-001
4.458333333333351e+000 -4.867618234948737e-001 1.179897803613617e-001 1.602088631120370e+000 -3.891899576190380e-002 -3.367583960856309e-001 4.563321214865130e-001
4.466666666666685e+000 -4.734549138310289e-001 1.131808534091794e-001 1.607277067432863e+000 -3.571302918745325e-002 -3.329798890365839e-001 4.607443540402214e-001
4.475000000000018e+000 -4.601141445709094e-001 1.081070801323865e-001 1.612145776275949e+000 -3.265769832094726e-002 -3.292998045074607e-001 4.654780859238064e-001
4.483333333333352e+000 -4.468002428607891e-001 1.027531857521495e-001 1.616568183809909e+000 -2.978439908308442e-002 -3.256156529329807e-001 4.703552535021683e-001
4.491666666666686e+000 -4.335635188944599e-001 9.711577775095504e-002 1.620389089084212e+000 -2.711575687861837e-002 -3.217943235384321e-001 4.751184020213782e-001
4.500000000000020e+000 -4.204241000461694e-001 9.121018478014831e-002 1.623437189404527e+000 -2.466072070889734e-002 -3.176876475680289e-001 4.794588368299548e-001
4.508333333333353e+000 -4.073663519327133e-001 8.507808212973100e-002 1.625540067689292e+000 -2.242421429727808e-002 -3.131372151813635e-001 4.830408479995683e-001
4.516666666666687e+000 -3.943519797494892e-001 7.879061155062583e-002 1.626564683090366e+000 -2.041603664178793e-002 -3.080057069189092e-001 4.855637647629462e-001
4.525000000000021e+000 -3.813471557758178e-001 7.245271796203912e-002 1.626442172591797e+000 -1.866827146185473e-002 -3.021853538869028e-001 4.867912451974493e-001
4.533333333333355e+000 -3.683518910551342e-001 6.621116824096229e-002 1.625182493693496e+000 -1.724276929737291e-002 -2.956153210583090e-001 4.865821358376137e-001
4.541666666666688e+000 -3.554355796592263e-001 6.026957662848487e-002 1.622871076010100e+000 -1.623912515519647e-002 -2.882929951127119e-001 4.849092258697842e-001
4.550000000000022e+000 -3.427555332466309e-001 5.487089731826433e-002 1.619641314238901e+000 -1.580165590675975e-002 -2.802588632704786e-001 4.818361911877758e-001
4.558333333333356e+000 -3.305541595349098e-001 5.025439632497397e-002 1.615645852513668e+000 -1.611654957082078e-002 -2.715803023155199e-001 4.774839523357997e-001
4.566666666666690e+000 -3.191242456454775e-001 4.658229133739766e-002 1.611027276526692e+000 -1.739776414996447e-002 -2.623279738932797e-001 4.719793292588723e-001
4.575000000000023e+000 -3.087532713554001e-001 4.388088456747186e-002 1.605901135103722e+000 -1.986439978483662e-002 -2.525640979945844e-001 4.654192978380667e-001
4.583333333333357e+000 -2.996735314792434e-001 4.202905537885893e-002 1.600355357861171e+000 -2.372111016364700e-002 -2.423433790286510e-001 4.578599247941153e-001
4.591666666666691e+000 -2.920453834049389e-001 4.079635018202787e-002 1.594463712605752e+000 -2.915125830831311e-002 -2.317204230228857e-001 4.493230059421742e-001
4.600000000000025e+000 -2.859700750776803e-001 3.990748157745672e-002 1.588303125165701e+000 -3.631812930475488e-002 -2.207627899014853e-001 4.398146413195531e-001
4.608333333333358e+000 -2.814987018214473e-001 3.909348885813202e-002 1.581957748242005e+000 -4.536363010229295e-002 -2.095589647234121e-001 4.293356876396843e-001
4.616666666666692e+000 -2.786489648332151e-001 3.813485370538605e-002 1.575519328608315e+000 -5.640849680666527e-002 -1.982313481765173e-001 4.179002535920895e-001
4.625000000000026e+000 -2.773964090494125e-001 3.686585603052328e-002 1.569080362536131e+000 -6.954716830338802e-002 -1.869439985796303e-001 4.055373857229372e-001
4.633333333333360e+000 -2.776551934370047e-001 3.515140719083298e-002 1.562703617760410e+000 -8.484964357882374e-002 -1.758843209987436e-001 3.922546131745399e-001
4.641666666666693e+000 -2.792668575650546e-001 3.287076227651653e-002 1.556431975986773e+000 -1.023472303522392e-001 -1.652902401853261e-001 3.780665843610221e-001
