---- AnyBody Output File ---------------------------------
Study: Main.JntParameterOptModel.KinematicStudy
Operation: Main.JntParameterOptModel.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.FileName = "..\..\Data\SC\Tmp\SC_hip_rstar1-output-euler-pelvis.txt"
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.Search = 
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.SepSign = " "
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.JntParameterOptModel.KinematicStudy.t
col1  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRot0
col5  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRot1
col6  Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRot2
----------------------------------------------------------
Main.JntParameterOptModel.KinematicStudy.t Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosX Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosY Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosZ Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRot0 Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRot1 Main.JntParameterOptModel.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRot2
8.666666666666660e-001 -2.935295793154407e-001 8.919852816170829e-002 1.023775383485749e+000 1.524794684912879e+000 1.097633011152605e+000 1.550970030204507e+000
8.749999999999993e-001 -2.937276250419990e-001 8.920064019208517e-002 1.023766110980622e+000 1.524911269556713e+000 1.097626098831420e+000 1.551204404405052e+000
8.833333333333326e-001 -2.939074658345826e-001 8.919351377138125e-002 1.023758162429607e+000 1.525036623112814e+000 1.097629717218167e+000 1.551479288431614e+000
8.916666666666659e-001 -2.940682496892998e-001 8.917529877736789e-002 1.023750528196489e+000 1.525145330686043e+000 1.097631531284883e+000 1.551761515909898e+000
8.999999999999993e-001 -2.942086962960058e-001 8.914439879927855e-002 1.023741862220384e+000 1.525217982805445e+000 1.097616425502285e+000 1.552021673568310e+000
9.083333333333326e-001 -2.943271069161874e-001 8.909952452590489e-002 1.023730897888936e+000 1.525240045455704e+000 1.097569561506580e+000 1.552233568902783e+000
9.166666666666659e-001 -2.944214561850665e-001 8.903972278752605e-002 1.023716753105534e+000 1.525200158459009e+000 1.097479535422944e+000 1.552373238816286e+000
9.249999999999992e-001 -2.944894932280815e-001 8.896446279318603e-002 1.023699030943277e+000 1.525090717927583e+000 1.097340622155656e+000 1.552420268448985e+000
9.333333333333325e-001 -2.945291278594630e-001 8.887428693472194e-002 1.023677372595122e+000 1.524923098930170e+000 1.097150995014830e+000 1.552377243034676e+000
9.416666666666658e-001 -2.945374282588448e-001 8.876870624782260e-002 1.023653606265942e+000 1.524677465392277e+000 1.096928014346312e+000 1.552206305039563e+000
9.499999999999991e-001 -2.945123351153014e-001 8.864946788916921e-002 1.023628686233860e+000 1.524368893212658e+000 1.096684505112870e+000 1.551914741013372e+000
9.583333333333324e-001 -2.944515870734384e-001 8.851830242195387e-002 1.023604771784312e+000 1.524008745895387e+000 1.096444591234773e+000 1.551504453916778e+000
9.666666666666657e-001 -2.943528863488940e-001 8.837728025905348e-002 1.023584519474771e+000 1.523612408834357e+000 1.096237479891174e+000 1.550982658128651e+000
9.749999999999990e-001 -2.942138381436935e-001 8.822857780574657e-002 1.023570769948471e+000 1.523198656950625e+000 1.096095313774940e+000 1.550361448393796e+000
9.833333333333323e-001 -2.940319860379786e-001 8.807424987587986e-002 1.023566134737386e+000 1.522788864758380e+000 1.096050975373714e+000 1.549657227677007e+000
9.916666666666656e-001 -2.938049001598617e-001 8.791604933791478e-002 1.023572615647481e+000 1.522405486961758e+000 1.096136210261904e+000 1.548889377206046e+000
9.999999999999989e-001 -2.935302653877566e-001 8.775531841371065e-002 1.023591367368537e+000 1.522069770533368e+000 1.096379995415428e+000 1.548078305163179e+000
1.008333333333332e+000 -2.932060110772833e-001 8.759301156415317e-002 1.023622548100484e+000 1.521799901865422e+000 1.096806342913291e+000 1.547244192037044e+000
1.016666666666666e+000 -2.928305611094017e-001 8.742989164278611e-002 1.023665179313861e+000 1.521609965738002e+000 1.097431081864066e+000 1.546406360663740e+000
1.024999999999999e+000 -2.924031868144202e-001 8.726681892280300e-002 1.023717051557609e+000 1.521508910512879e+000 1.098258363763996e+000 1.545581949783253e+000
1.033333333333332e+000 -2.919243409910790e-001 8.710497748883025e-002 1.023774721113235e+000 1.521499519467662e+000 1.099278079022851e+000 1.544784308098386e+000
1.041666666666665e+000 -2.913958567097643e-001 8.694597357703790e-002 1.023833567787693e+000 1.521578288243686e+000 1.100464924561616e+000 1.544023199954794e+000
1.049999999999999e+000 -2.908209856764055e-001 8.679189749977670e-002 1.023887863810436e+000 1.521736026779413e+000 1.101779222573363e+000 1.543307193216603e+000
1.058333333333332e+000 -2.902043619085146e-001 8.664547316503879e-002 1.023930834916032e+000 1.521957725666883e+000 1.103169125542447e+000 1.542646115834562e+000
1.066666666666665e+000 -2.895520166582504e-001 8.651029009128557e-002 1.023954766744909e+000 1.522220732384578e+000 1.104573999915030e+000 1.542051668023443e+000
1.074999999999999e+000 -2.888714648483877e-001 8.639097006506746e-002 1.023951277474888e+000 1.522491160642971e+000 1.105929254457533e+000 1.541535433821738e+000
1.083333333333332e+000 -2.881717623815305e-001 8.629313885904913e-002 1.023911830430293e+000 1.522718939323983e+000 1.107172245092648e+000 1.541104133280093e+000
1.091666666666665e+000 -2.874634820469430e-001 8.622324118404437e-002 1.023828435351826e+000 1.522832902266678e+000 1.108247555041173e+000 1.540753395318568e+000
1.099999999999999e+000 -2.867586226912463e-001 8.618830938840630e-002 1.023694422977216e+000 1.522738098419496e+000 1.109110439773804e+000 1.540462886637432e+000
1.108333333333332e+000 -2.860703672334135e-001 8.619570019318068e-002 1.023505204540531e+000 1.522317053839000e+000 1.109729095944793e+000 1.540194932615616e+000
1.116666666666665e+000 -2.854127233490488e-001 8.625315834058142e-002 1.023258691998691e+000 1.521426632526042e+000 1.110083120024638e+000 1.539888714412507e+000
1.124999999999998e+000 -2.847993653852871e-001 8.636690317561291e-002 1.022956917060382e+000 1.519943534214359e+000 1.110178744393627e+000 1.539498390580664e+000
1.133333333333332e+000 -2.842436110834287e-001 8.654323969598819e-002 1.022605013033915e+000 1.517727778228823e+000 1.110031761906112e+000 1.538956585847393e+000
1.141666666666665e+000 -2.837571523736738e-001 8.678669689978812e-002 1.022212168849747e+000 1.514668678178196e+000 1.109679118086697e+000 1.538213432073868e+000
1.149999999999998e+000 -2.833492151130601e-001 8.709993549993811e-002 1.021791276077388e+000 1.510692036385470e+000 1.109174788128706e+000 1.537239520144935e+000
1.158333333333332e+000 -2.830256737966694e-001 8.748359447391461e-002 1.021358374251181e+000 1.505774213344737e+000 1.108585514463112e+000 1.536034613192796e+000
1.166666666666665e+000 -2.827883435750631e-001 8.793635399061264e-002 1.020931570865116e+000 1.499952435661146e+000 1.107984371709356e+000 1.534633178007021e+000
1.174999999999998e+000 -2.826344260193825e-001 8.845515146344633e-002 1.020529636591314e+000 1.493328693250722e+000 1.107444379731741e+000 1.533104722145935e+000
1.183333333333332e+000 -2.825561017003529e-001 8.903551597139317e-002 1.020170700150035e+000 1.486067875000603e+000 1.107033619874994e+000 1.531549597043544e+000
1.191666666666665e+000 -2.825403930134008e-001 8.967189534783297e-002 1.019871270698209e+000 1.478391952195272e+000 1.106811745444847e+000 1.530092728090841e+000
1.199999999999998e+000 -2.825694334687107e-001 9.035791804979100e-002 1.019645591531708e+000 1.470570469597727e+000 1.106827796677021e+000 1.528876715770403e+000
1.208333333333332e+000 -2.826211784981627e-001 9.108673376518491e-002 1.019505261637918e+000 1.462906790152704e+000 1.107119468876542e+000 1.528053886178331e+000
1.216666666666665e+000 -2.826706267898285e-001 9.185150826305757e-002 1.019458939710607e+000 1.455720194731589e+000 1.107712956843475e+000 1.527776787878080e+000
1.224999999999998e+000 -2.826916506797871e-001 9.264593162603127e-002 1.019511936639184e+000 1.449325028327264e+000 1.108622317537734e+000 1.528188125977313e+000
1.233333333333331e+000 -2.826592603977068e-001 9.346464783816619e-002 1.019665709933082e+000 1.444008409061706e+000 1.109848635503271e+000 1.529410977910105e+000
1.241666666666665e+000 -2.825516684191615e-001 9.430311243717732e-002 1.019917996511378e+000 1.440020304296409e+000 1.111383987145400e+000 1.531550004678987e+000
1.249999999999998e+000 -2.823525890208862e-001 9.516012369511094e-002 1.020260128169727e+000 1.437506641546201e+000 1.113191408307424e+000 1.534638054061329e+000
